Trade_ID,Account_ID,Broker_ID,Company_ID,Action,Transaction Date,Time,No. of shares,Price / share,Trade_Type,Tax_Amount
TRD001353,ACC053,BRK006,CMP001,Market buy,04-03-2024,15:27:16,3,174.21,BUY,0
TRD001354,ACC045,BRK002,CMP032,Market buy,04-03-2024,15:30:04,5,11.93,BUY,0
TRD001355,ACC022,BRK011,CMP018,Market sell,07-03-2024,22:28:37,12.28,20.41,SELL,0
TRD001356,ACC044,BRK003,CMP018,Market sell,07-03-2024,22:28:40,24.555,20.42,SELL,0
TRD001357,ACC056,BRK013,CMP025,Market sell,07-03-2024,12:36:39,27.79,8.95,SELL,0
TRD001358,ACC030,BRK014,CMP025,Market sell,07-03-2024,13:20:48,27.86,8.96,SELL,0
TRD001359,ACC001,BRK011,CMP025,Market sell,07-03-2024,13:26:30,27.74,9,SELL,0
TRD001360,ACC002,BRK011,CMP025,Market sell,07-03-2024,13:30:20,27.86,8.96,SELL,0
TRD001361,ACC040,BRK014,CMP025,Market sell,07-03-2024,13:32:22,18.75,8.99,SELL,0
TRD001362,ACC013,BRK001,CMP025,Market sell,07-03-2024,14:42:05,26.33,9.04,SELL,0
TRD001363,ACC016,BRK015,CMP025,Market sell,07-03-2024,14:42:09,73.67,9.04,SELL,0
TRD001364,ACC027,BRK011,CMP085,Market buy,07-03-2024,14:13:02,19.33234349,41.95,BUY,0
TRD001365,ACC026,BRK012,CMP085,Market buy,07-03-2024,14:13:07,7.66765651,41.95,BUY,0
TRD001366,ACC046,BRK008,CMP017,Market sell,07-03-2024,14:39:34,17.711,22.16,SELL,0
TRD001367,ACC020,BRK002,CMP017,Market sell,07-03-2024,14:39:36,32.289,22.15,SELL,0
TRD001368,ACC063,BRK014,CMP085,Market buy,07-03-2024,14:40:23,7.25604649,41.87,BUY,0
TRD001369,ACC024,BRK009,CMP085,Market buy,07-03-2024,14:40:25,11,41.87,BUY,0
TRD001370,ACC019,BRK003,CMP085,Market buy,07-03-2024,14:40:25,4.74395351,41.87,BUY,0
TRD001371,ACC008,BRK003,CMP085,Market buy,07-03-2024,14:41:22,5,41.9,BUY,0
TRD001372,ACC010,BRK009,CMP085,Market buy,07-03-2024,14:42:39,1.25604649,41.94,BUY,0
TRD001373,ACC031,BRK003,CMP085,Market buy,07-03-2024,14:42:40,11,41.94,BUY,0
TRD001374,ACC071,BRK011,CMP085,Market buy,07-03-2024,14:42:40,7.74395351,41.94,BUY,0
TRD001375,ACC019,BRK005,CMP017,Market sell,07-03-2024,14:45:55,17.703,22.09,SELL,0
TRD001376,ACC026,BRK015,CMP017,Market sell,07-03-2024,14:46:03,17.08,22.09,SELL,0
TRD001377,ACC021,BRK007,CMP017,Market sell,07-03-2024,14:46:06,35.007,22.09,SELL,0
TRD001378,ACC007,BRK009,CMP017,Market sell,07-03-2024,14:46:13,11.21,22.09,SELL,0
TRD001379,ACC020,BRK008,CMP085,Market buy,07-03-2024,14:47:51,3.23220049,41.96,BUY,0
TRD001380,ACC017,BRK001,CMP085,Market buy,07-03-2024,14:47:52,11,41.94,BUY,0
TRD001381,ACC055,BRK002,CMP085,Market buy,07-03-2024,14:47:54,11,41.94,BUY,0
TRD001382,ACC030,BRK012,CMP085,Market buy,07-03-2024,14:47:55,11,41.93,BUY,0
TRD001383,ACC043,BRK011,CMP085,Market buy,07-03-2024,14:47:55,3.76779951,41.95,BUY,0
TRD001384,ACC030,BRK004,CMP085,Market buy,07-03-2024,14:53:34,4,41.89,BUY,0
TRD001385,ACC052,BRK015,CMP018,Market sell,08-03-2024,12:00:05,12.165,20.4,SELL,0
TRD001386,ACC045,BRK001,CMP085,Market buy,08-03-2024,13:04:50,9.306105,42.28,BUY,0
TRD001387,ACC003,BRK013,CMP085,Market buy,08-03-2024,13:04:50,7.693895,42.28,BUY,0
TRD001388,ACC015,BRK010,CMP085,Market buy,08-03-2024,14:04:54,3.306105,42.86,BUY,0
TRD001389,ACC072,BRK007,CMP085,Market buy,08-03-2024,14:04:55,3.693895,42.69,BUY,0
TRD001390,ACC044,BRK011,CMP025,Market sell,08-03-2024,14:38:42,58,9,SELL,0
TRD001391,ACC010,BRK005,CMP025,Market sell,08-03-2024,14:38:44,79,9,SELL,0
TRD001392,ACC016,BRK002,CMP085,Market buy,08-03-2024,14:40:07,6.392694,42.53,BUY,0
TRD001393,ACC033,BRK009,CMP085,Market buy,08-03-2024,14:40:08,20.607306,42.53,BUY,0
TRD001394,ACC012,BRK006,CMP053,Market buy,08-03-2024,14:47:16,2,52.91,BUY,0
TRD001395,ACC053,BRK002,CMP085,Market buy,11-03-2024,14:45:32,27.046426,42.57,BUY,0
TRD001396,ACC060,BRK005,CMP085,Market buy,11-03-2024,14:45:33,1.953574,42.57,BUY,0
TRD001397,ACC040,BRK005,CMP085,Market buy,11-03-2024,14:46:32,1,42.56,BUY,0
TRD001398,ACC009,BRK014,CMP085,Market buy,11-03-2024,14:53:29,20,42.6,BUY,0
TRD001399,ACC072,BRK001,CMP032,Market buy,11-03-2024,14:55:00,5,11.83,BUY,0
TRD001400,ACC022,BRK011,CMP025,Market sell,11-03-2024,14:43:54,27.8,8.89,SELL,0
TRD001401,ACC010,BRK003,CMP025,Market sell,11-03-2024,14:44:03,28.08,8.89,SELL,0
TRD001402,ACC055,BRK013,CMP025,Market sell,11-03-2024,14:44:18,56.16,8.89,SELL,0
TRD001403,ACC056,BRK007,CMP025,Market sell,11-03-2024,14:44:22,37.96,8.89,SELL,0
TRD001404,ACC073,BRK001,CMP025,Market sell,11-03-2024,14:52:02,28.08,8.9,SELL,0
TRD001405,ACC032,BRK012,CMP025,Market sell,11-03-2024,14:52:10,66,8.9,SELL,0
TRD001406,ACC009,BRK008,CMP025,Market sell,11-03-2024,14:52:20,6.01373,8.9,SELL,0
TRD001407,ACC054,BRK013,CMP037,Market sell,11-03-2024,22:07:01,8.368,31.85,SELL,0
TRD001408,ACC019,BRK009,CMP037,Market sell,11-03-2024,22:38:09,7.897,31.65,SELL,0
TRD001409,ACC049,BRK007,CMP039,Market buy,12-03-2024,15:09:47,1,472.81,BUY,0
TRD001410,ACC058,BRK006,CMP076,Market buy,12-03-2024,15:10:10,1,283.5,BUY,0
TRD001411,ACC008,BRK007,CMP053,Market buy,12-03-2024,15:12:07,7,52.7,BUY,0
TRD001412,ACC062,BRK010,CMP076,Market buy,12-03-2024,16:37:14,1,283.22,BUY,0
TRD001413,ACC065,BRK013,CMP032,Market buy,12-03-2024,16:38:41,7,11.76,BUY,0
TRD001414,ACC070,BRK013,CMP025,Market sell,12-03-2024,15:01:47,27.37,9.07,SELL,0
TRD001415,ACC029,BRK010,CMP025,Market sell,12-03-2024,15:02:18,27.53,9.07,SELL,0
TRD001416,ACC063,BRK001,CMP025,Market sell,12-03-2024,15:02:24,70.1,9.07,SELL,0
TRD001417,ACC049,BRK003,CMP037,Market sell,12-03-2024,11:00:10,7.778,31.95,SELL,0
TRD001418,ACC022,BRK014,CMP037,Market sell,12-03-2024,11:01:31,15.611,32.05,SELL,0
TRD001419,ACC064,BRK007,CMP037,Market sell,12-03-2024,11:23:08,7.83,31.95,SELL,0
TRD001420,ACC074,BRK009,CMP037,Market sell,12-03-2024,11:27:03,2.516,31.95,SELL,0
TRD001421,ACC052,BRK014,CMP076,Market buy,12-03-2024,12:36:31,1,281.15,BUY,0
TRD001422,ACC037,BRK006,CMP040,Market buy,12-03-2024,12:41:28,1,387.5,BUY,0
TRD001423,ACC004,BRK012,CMP085,Market buy,12-03-2024,13:05:40,7.688034,42.95,BUY,0
TRD001424,ACC008,BRK013,CMP085,Market buy,12-03-2024,13:05:41,10,42.95,BUY,0
TRD001425,ACC057,BRK005,CMP085,Market buy,12-03-2024,13:05:41,2.311966,42.95,BUY,0
TRD001426,ACC075,BRK001,CMP037,Market sell,13-03-2024,14:22:04,7.707,32.43,SELL,0
TRD001427,ACC031,BRK008,CMP037,Market sell,13-03-2024,14:22:10,15.271,32.43,SELL,0
TRD001428,ACC058,BRK011,CMP037,Market sell,13-03-2024,14:22:11,17.022,32.44,SELL,0
TRD001429,ACC040,BRK015,CMP048,Market buy,13-03-2024,14:24:49,1,613.54,BUY,0
TRD001430,ACC010,BRK004,CMP001,Market buy,13-03-2024,14:25:45,1,171.05,BUY,0
TRD001431,ACC038,BRK006,CMP039,Market buy,13-03-2024,14:28:07,0.895403,474.27,BUY,0
TRD001432,ACC016,BRK009,CMP039,Market buy,13-03-2024,14:29:06,0.104597,474.5,BUY,0
TRD001433,ACC031,BRK002,CMP032,Market buy,13-03-2024,14:29:45,12,11.78,BUY,0
TRD001434,ACC038,BRK003,CMP077,Market buy,14-03-2024,16:13:02,4.90281,28.92,BUY,0
TRD001435,ACC012,BRK009,CMP077,Market buy,14-03-2024,16:13:04,0.09719,28.92,BUY,0
TRD001436,ACC002,BRK004,CMP040,Market buy,14-03-2024,16:14:34,1,384.66,BUY,0
TRD001437,ACC034,BRK003,CMP085,Market buy,14-03-2024,16:18:38,4,41.12,BUY,0
TRD001438,ACC028,BRK009,CMP020,Market buy,14-03-2024,16:18:42,2,140.88,BUY,0
TRD001439,ACC016,BRK003,CMP025,Market sell,14-03-2024,11:00:02,38.14,8.95,SELL,0
TRD001440,ACC006,BRK015,CMP025,Market sell,14-03-2024,11:00:13,55.3,8.95,SELL,0
TRD001441,ACC025,BRK013,CMP025,Market sell,14-03-2024,12:49:34,19.56,8.92,SELL,0
TRD001442,ACC005,BRK001,CMP037,Market sell,14-03-2024,16:20:36,7.872,32.02,SELL,0
TRD001443,ACC028,BRK004,CMP037,Market sell,14-03-2024,16:20:38,0.056,32.02,SELL,0
TRD001444,ACC029,BRK003,CMP037,Market sell,14-03-2024,16:20:40,15.409,32.02,SELL,0
TRD001445,ACC051,BRK006,CMP037,Market sell,14-03-2024,16:20:47,34.409,32.02,SELL,0
TRD001446,ACC009,BRK014,CMP037,Market sell,14-03-2024,16:20:51,17.254,32.04,SELL,0
TRD001447,ACC044,BRK010,CMP053,Market buy,14-03-2024,16:22:40,5,51.39,BUY,0
TRD001448,ACC070,BRK005,CMP053,Market buy,14-03-2024,16:25:22,1,51.38,BUY,0
TRD001449,ACC024,BRK012,CMP039,Market buy,14-03-2024,16:27:21,1,480.14,BUY,0
TRD001450,ACC041,BRK014,CMP076,Market buy,14-03-2024,16:27:47,1,287.05,BUY,0
TRD001451,ACC067,BRK010,CMP074,Market buy,14-03-2024,16:29:31,1,488.54,BUY,0
TRD001452,ACC023,BRK001,CMP001,Market buy,14-03-2024,16:31:07,2,172.61,BUY,0
TRD001453,ACC029,BRK002,CMP076,Market buy,14-03-2024,21:16:43,1,286.79,BUY,0
TRD001454,ACC020,BRK002,CMP077,Market buy,14-03-2024,21:45:38,6,29.22,BUY,0
TRD001455,ACC049,BRK014,CMP037,Market sell,15-03-2024,00:00:00,1.397,31.73,SELL,0
TRD001456,ACC067,BRK013,CMP037,Market sell,15-03-2024,12:27:08,7.841,31.88,SELL,0
TRD001457,ACC057,BRK014,CMP037,Market sell,15-03-2024,13:27:01,7.813,31.83,SELL,0
TRD001458,ACC040,BRK001,CMP037,Market sell,15-03-2024,13:29:05,7.813,31.83,SELL,0
TRD001459,ACC026,BRK001,CMP037,Market sell,15-03-2024,13:29:18,0.136,31.88,SELL,0
TRD001460,ACC005,BRK015,CMP068,Market buy,15-03-2024,13:41:31,1,420.98,BUY,0
TRD001461,ACC072,BRK013,CMP005,Market buy,15-03-2024,13:44:17,1,198.11,BUY,0
TRD001462,ACC015,BRK015,CMP001,Market buy,15-03-2024,13:45:39,1,171.49,BUY,0
TRD001463,ACC048,BRK013,CMP077,Market buy,15-03-2024,18:04:25,5,28.71,BUY,0
TRD001464,ACC063,BRK002,CMP077,Market buy,15-03-2024,18:05:25,2,28.73,BUY,0
TRD001465,ACC023,BRK009,CMP003,Market sell,18-03-2024,12:20:13,2,495.51,SELL,0
TRD001466,ACC002,BRK002,CMP048,Market buy,18-03-2024,12:21:23,1,610.58,BUY,0
TRD001467,ACC044,BRK006,CMP040,Market buy,18-03-2024,12:26:40,1,389,BUY,0
TRD001468,ACC018,BRK004,CMP032,Market buy,18-03-2024,12:30:00,6,11.5,BUY,0
TRD001469,ACC020,BRK011,CMP003,Market sell,18-03-2024,08:00:02,3,490.5,SELL,0
TRD001470,ACC060,BRK002,CMP048,Market buy,18-03-2024,09:08:11,2,608.82,BUY,0
TRD001471,ACC069,BRK010,CMP077,Market buy,18-03-2024,10:42:48,8,29,BUY,0
TRD001472,ACC009,BRK011,CMP077,Market buy,22-03-2024,17:44:51,5,28.84,BUY,0
TRD001473,ACC065,BRK009,CMP001,Market buy,27-03-2024,21:50:46,3,173.03,BUY,0
TRD001474,ACC028,BRK013,CMP074,Market buy,27-03-2024,21:53:08,1,494.8,BUY,0
TRD001475,ACC032,BRK014,CMP076,Market buy,27-03-2024,22:00:05,1,279.02,BUY,0
TRD001476,ACC070,BRK014,CMP001,Market buy,01-04-2024,00:00:05,1,172,BUY,0
TRD001477,ACC074,BRK015,CMP007,Market sell,04-04-2024,22:35:20,8,1317.5,SELL,0
TRD001478,ACC068,BRK015,CMP004,Market sell,04-04-2024,22:37:31,4.4435,203.18,SELL,0
TRD001479,ACC013,BRK011,CMP004,Market sell,04-04-2024,22:38:00,8.8643,203.7,SELL,0
TRD001480,ACC060,BRK006,CMP027,Market sell,04-04-2024,22:39:06,20,149,SELL,0
TRD001481,ACC070,BRK014,CMP004,Market sell,04-04-2024,22:39:12,13.6922,203.18,SELL,0
TRD001482,ACC036,BRK002,CMP004,Market buy,08-04-2024,00:00:03,8.0725063,208.24,BUY,0
TRD001483,ACC060,BRK009,CMP027,Market buy,08-04-2024,00:00:03,13,152.63,BUY,0
TRD001484,ACC070,BRK008,CMP007,Market buy,08-04-2024,00:00:03,8,1351.01,BUY,0
TRD001485,ACC012,BRK011,CMP004,Market buy,08-04-2024,00:00:04,2.7394894,208.24,BUY,0
TRD001486,ACC032,BRK006,CMP004,Market buy,08-04-2024,00:00:06,9,208.24,BUY,0
TRD001487,ACC008,BRK013,CMP004,Market buy,08-04-2024,00:00:43,7.1880043,208.24,BUY,0
TRD001488,ACC016,BRK002,CMP027,Market buy,08-04-2024,04:55:51,5,152.15,BUY,0
TRD001489,ACC023,BRK009,CMP027,Market buy,11-04-2024,16:14:03,2,158,BUY,0
TRD001490,ACC052,BRK008,CMP013,Market sell,19-04-2024,13:35:22,5,711.52,SELL,0
TRD001491,ACC038,BRK003,CMP053,Market sell,22-04-2024,10:34:04,34,53.16,SELL,0
TRD001492,ACC062,BRK006,CMP013,Market buy,22-04-2024,09:09:30,5,711.99,BUY,0
TRD001493,ACC023,BRK004,CMP053,Market buy,22-04-2024,10:40:22,34,53.23,BUY,0
TRD001494,ACC025,BRK008,CMP039,Market buy,22-04-2024,12:42:07,1,460,BUY,0
TRD001495,ACC053,BRK010,CMP076,Market buy,29-04-2024,09:33:32,1,277,BUY,0
TRD001496,ACC020,BRK009,CMP027,Market buy,29-04-2024,09:33:49,4,171.21,BUY,0
TRD001497,ACC061,BRK007,CMP039,Market buy,29-04-2024,09:57:24,1,464.3,BUY,0
TRD001498,ACC011,BRK011,CMP048,Market sell,30-04-2024,14:36:27,1,554.03,SELL,0
TRD001499,ACC061,BRK002,CMP084,Market buy,30-04-2024,14:37:09,3,180.9,BUY,0
TRD001500,ACC028,BRK008,CMP048,Market sell,30-04-2024,11:45:46,7,557.43,SELL,0
TRD001501,ACC014,BRK011,CMP084,Market buy,30-04-2024,11:46:57,20,182.75,BUY,0
TRD001502,ACC022,BRK012,CMP084,Market buy,30-04-2024,11:47:22,1,182.75,BUY,0
TRD001503,ACC007,BRK001,CMP054,Market sell,30-04-2024,19:54:08,21.635,30.49,SELL,0
TRD001504,ACC069,BRK002,CMP054,Market sell,30-04-2024,19:54:10,28.365,30.49,SELL,0
TRD001505,ACC027,BRK015,CMP076,Market buy,30-04-2024,19:59:06,5,269.18,BUY,0
TRD001506,ACC023,BRK005,CMP054,Market sell,30-04-2024,20:31:54,20.948,30.41,SELL,0
TRD001507,ACC051,BRK011,CMP054,Market sell,30-04-2024,20:49:50,21.245,30.25,SELL,0
TRD001508,ACC001,BRK007,CMP085,Market buy,30-04-2024,20:50:50,5,40.53,BUY,0
TRD001509,ACC059,BRK005,CMP085,Market buy,30-04-2024,20:50:50,1,40.53,BUY,0
TRD001510,ACC046,BRK001,CMP084,Market buy,30-04-2024,20:51:53,6,179.65,BUY,0
TRD001511,ACC052,BRK007,CMP054,Market sell,30-04-2024,21:09:18,7.807,30.25,SELL,0
TRD001512,ACC055,BRK007,CMP084,Market buy,30-04-2024,21:10:15,2,179.24,BUY,0
TRD001513,ACC009,BRK002,CMP054,Market sell,01-05-2024,19:50:01,25.431,30.72,SELL,0
TRD001514,ACC010,BRK008,CMP054,Market sell,01-05-2024,19:50:02,30.569,30.7,SELL,0
TRD001515,ACC053,BRK008,CMP084,Market buy,01-05-2024,19:51:42,8,180.18,BUY,0
TRD001516,ACC035,BRK009,CMP027,Market buy,01-05-2024,19:53:09,2,164.06,BUY,0
TRD001517,ACC048,BRK007,CMP054,Market sell,02-05-2024,09:32:10,25.691,30.42,SELL,0
TRD001518,ACC005,BRK004,CMP054,Market sell,02-05-2024,12:51:37,18.309,30.78,SELL,0
TRD001519,ACC074,BRK001,CMP084,Market buy,02-05-2024,17:17:46,3,183.17,BUY,0
TRD001520,ACC023,BRK013,CMP027,Market buy,02-05-2024,17:18:34,3,165.3,BUY,0
TRD001521,ACC024,BRK015,CMP076,Market buy,02-05-2024,17:22:18,1,268.31,BUY,0
TRD001522,ACC017,BRK011,CMP027,Market buy,08-05-2024,08:40:37,2,170.21,BUY,0
TRD001523,ACC041,BRK005,CMP072,Market sell,13-05-2024,20:19:03,4.4529,160.3,SELL,0
TRD001524,ACC054,BRK009,CMP072,Market sell,13-05-2024,20:19:20,5.5471,160.31,SELL,0
TRD001525,ACC062,BRK001,CMP027,Market buy,13-05-2024,20:21:18,5,169.29,BUY,0
TRD001526,ACC043,BRK006,CMP084,Market buy,13-05-2024,20:21:52,4,186.6,BUY,0
TRD001527,ACC072,BRK001,CMP077,Market buy,15-05-2024,13:43:22,4,30.34,BUY,0
TRD001528,ACC048,BRK006,CMP072,Market sell,15-05-2024,13:37:15,5.3361,160.4,SELL,0
TRD001529,ACC049,BRK002,CMP072,Market sell,15-05-2024,13:37:17,4.6639,160.37,SELL,0
TRD001530,ACC027,BRK013,CMP027,Market buy,15-05-2024,13:38:48,5,172.13,BUY,0
TRD001531,ACC023,BRK013,CMP084,Market buy,15-05-2024,13:39:58,5,184.78,BUY,0
TRD001532,ACC006,BRK008,CMP027,Market buy,15-05-2024,13:40:52,1,172.46,BUY,0
TRD001533,ACC040,BRK010,CMP072,Market sell,15-05-2024,20:15:41,4.6955,157.55,SELL,0
TRD001534,ACC062,BRK004,CMP072,Market sell,15-05-2024,20:16:44,4.9572,157.4,SELL,0
TRD001535,ACC010,BRK007,CMP039,Market buy,15-05-2024,20:18:51,1,458,BUY,0
TRD001536,ACC066,BRK004,CMP074,Market buy,15-05-2024,20:25:36,1,522.59,BUY,0
TRD001537,ACC069,BRK003,CMP027,Market buy,15-05-2024,20:28:12,1,172.1,BUY,0
TRD001538,ACC006,BRK015,CMP072,Market sell,15-05-2024,20:29:18,0.3473,157.41,SELL,0
TRD001539,ACC068,BRK013,CMP084,Market buy,15-05-2024,20:34:14,2,185.89,BUY,0
TRD001540,ACC053,BRK001,CMP072,Market sell,16-05-2024,09:56:41,3,157.8,SELL,0
TRD001541,ACC017,BRK008,CMP027,Market buy,16-05-2024,09:59:43,2,173.11,BUY,0
TRD001542,ACC009,BRK004,CMP084,Market buy,16-05-2024,10:00:06,1,186.5,BUY,0
TRD001543,ACC028,BRK009,CMP077,Market buy,16-05-2024,10:08:32,2,30.5,BUY,0
TRD001544,ACC056,BRK010,CMP076,Market buy,20-05-2024,11:47:42,1,281.6,BUY,0
TRD001545,ACC054,BRK011,CMP085,Market buy,20-05-2024,13:27:01,1,42.72,BUY,0
TRD001546,ACC049,BRK011,CMP029,Market sell,21-05-2024,09:38:12,2,336,SELL,0
TRD001547,ACC001,BRK003,CMP084,Market buy,21-05-2024,09:41:01,1,183.7,BUY,0
TRD001548,ACC016,BRK002,CMP039,Market buy,21-05-2024,10:26:31,1,463.5,BUY,0
TRD001549,ACC033,BRK010,CMP029,Market sell,22-05-2024,12:18:35,3,334.5,SELL,0
TRD001550,ACC039,BRK005,CMP013,Market buy,22-05-2024,12:19:49,1,799,BUY,0
TRD001551,ACC028,BRK004,CMP084,Market buy,22-05-2024,12:21:58,1,183,BUY,0
TRD001552,ACC073,BRK002,CMP085,Market buy,22-05-2024,12:29:49,1,42.84,BUY,0
TRD001553,ACC033,BRK007,CMP084,Market buy,28-05-2024,00:00:02,1,181.42,BUY,0
TRD001554,ACC053,BRK011,CMP080,Market sell,28-05-2024,00:00:16,1,100.99,SELL,0
TRD001555,ACC058,BRK001,CMP080,Market sell,28-05-2024,00:00:16,12,100.99,SELL,0
TRD001556,ACC029,BRK010,CMP039,Market buy,28-05-2024,09:31:44,1,456,BUY,0
TRD001557,ACC020,BRK004,CMP084,Market buy,28-05-2024,09:34:30,2,181.34,BUY,0
TRD001558,ACC014,BRK011,CMP027,Market buy,28-05-2024,09:37:58,1,175.07,BUY,0
TRD001559,ACC025,BRK015,CMP076,Market buy,28-05-2024,09:46:01,1,274.8,BUY,0
TRD001560,ACC049,BRK011,CMP080,Market sell,28-05-2024,13:27:40,10,99.45,SELL,0
TRD001561,ACC022,BRK005,CMP084,Market buy,29-05-2024,07:53:52,1,180.99,BUY,0
TRD001562,ACC021,BRK001,CMP034,Market buy,29-05-2024,07:05:31,1,597,BUY,0
TRD001563,ACC032,BRK013,CMP027,Market buy,29-05-2024,07:08:11,1,175.79,BUY,0
TRD001564,ACC009,BRK004,CMP084,Market buy,29-05-2024,07:09:36,1,181.19,BUY,0
TRD001565,ACC050,BRK010,CMP080,Market sell,29-05-2024,07:26:06,2.4144,100.01,SELL,0
TRD001566,ACC010,BRK001,CMP080,Market sell,29-05-2024,07:26:12,4.4246,100.01,SELL,0
TRD001567,ACC057,BRK002,CMP080,Market sell,29-05-2024,07:27:32,3.161,100.01,SELL,0
TRD001568,ACC069,BRK014,CMP034,Market buy,29-05-2024,07:31:25,1,597.92,BUY,0
TRD001569,ACC044,BRK007,CMP027,Market buy,29-05-2024,07:33:31,1,175.8,BUY,0
TRD001570,ACC052,BRK001,CMP084,Market buy,29-05-2024,07:56:08,1,180.95,BUY,0
TRD001571,ACC040,BRK010,CMP080,Market sell,29-05-2024,12:59:25,2.76,99.95,SELL,0
TRD001572,ACC065,BRK012,CMP080,Market sell,29-05-2024,13:15:24,2.208,99.95,SELL,0
TRD001573,ACC017,BRK008,CMP080,Market sell,29-05-2024,13:27:01,2.208,99.95,SELL,0
TRD001574,ACC045,BRK012,CMP080,Market sell,29-05-2024,13:28:00,2.824,99.95,SELL,0
TRD001575,ACC038,BRK006,CMP039,Market buy,29-05-2024,16:43:51,1,443.62,BUY,0
TRD001576,ACC045,BRK004,CMP068,Market buy,29-05-2024,16:45:08,1,427.29,BUY,0
TRD001577,ACC009,BRK006,CMP027,Market buy,29-05-2024,16:49:06,1,176.71,BUY,0
TRD001578,ACC045,BRK015,CMP034,Market buy,30-05-2024,10:55:07,1,596.5,BUY,0
TRD001579,ACC001,BRK006,CMP068,Market buy,30-05-2024,11:00:03,1,441,BUY,0
TRD001580,ACC063,BRK012,CMP068,Market buy,30-05-2024,11:00:03,1,441,BUY,0
TRD001581,ACC042,BRK014,CMP080,Market sell,30-05-2024,13:28:30,8.3061,100,SELL,0
TRD001582,ACC016,BRK007,CMP080,Market sell,30-05-2024,13:28:40,1.6939,100,SELL,0
TRD001583,ACC007,BRK007,CMP014,Market buy,30-05-2024,15:06:19,1,215.08,BUY,0
TRD001584,ACC050,BRK001,CMP014,Market buy,30-05-2024,16:02:43,1,215.96,BUY,0
TRD001585,ACC027,BRK002,CMP014,Market buy,30-05-2024,16:28:46,1,217.39,BUY,0
TRD001586,ACC056,BRK015,CMP014,Market buy,30-05-2024,16:29:33,1,217.37,BUY,0
TRD001587,ACC019,BRK013,CMP040,Market buy,31-05-2024,12:31:02,1,398.14,BUY,0
TRD001588,ACC058,BRK009,CMP080,Market sell,31-05-2024,13:27:00,4.3377,101.9,SELL,0
TRD001589,ACC039,BRK012,CMP080,Market sell,31-05-2024,13:28:30,4.9906,102.28,SELL,0
TRD001590,ACC042,BRK003,CMP080,Market sell,31-05-2024,13:28:51,0.6717,102.21,SELL,0
TRD001591,ACC043,BRK014,CMP014,Market buy,31-05-2024,13:30:16,5,220.54,BUY,0
TRD001592,ACC061,BRK013,CMP080,Market sell,31-05-2024,16:53:08,2.2927,103.03,SELL,0
TRD001593,ACC066,BRK008,CMP080,Market sell,31-05-2024,16:53:25,4.4008,103.03,SELL,0
TRD001594,ACC054,BRK010,CMP080,Market sell,31-05-2024,16:53:44,3.3065,103.03,SELL,0
TRD001595,ACC030,BRK011,CMP014,Market buy,31-05-2024,16:54:10,4,225.98,BUY,0
TRD001596,ACC029,BRK010,CMP034,Market buy,06-06-2024,13:10:43,1,575.55,BUY,0
TRD001597,ACC025,BRK014,CMP076,Market buy,06-06-2024,13:12:18,1,275,BUY,0
TRD001598,ACC020,BRK008,CMP014,Market buy,06-06-2024,13:14:32,2,238.3,BUY,0
TRD001599,ACC018,BRK008,CMP027,Market buy,07-06-2024,16:55:44,1,177.02,BUY,0
TRD001600,ACC051,BRK002,CMP001,Market buy,11-06-2024,20:37:52,1,207.78,BUY,0
TRD001601,ACC038,BRK008,CMP084,Market buy,11-06-2024,20:43:55,1,187.05,BUY,0
TRD001602,ACC017,BRK005,CMP027,Market buy,11-06-2024,20:52:45,1,177.05,BUY,0
TRD001603,ACC028,BRK008,CMP027,Market buy,11-06-2024,20:55:34,1,177.05,BUY,0
TRD001604,ACC025,BRK011,CMP001,Market buy,11-06-2024,20:59:46,1,207.67,BUY,0
TRD001605,ACC074,BRK006,CMP027,Market buy,12-06-2024,16:41:54,1,176.33,BUY,0
TRD001606,ACC052,BRK004,CMP084,Market buy,12-06-2024,16:43:09,1,186.98,BUY,0
TRD001607,ACC036,BRK015,CMP001,Market buy,14-06-2024,13:57:37,1,213.88,BUY,0
TRD001608,ACC075,BRK005,CMP002,Market sell,18-06-2024,19:49:37,6.2999,171.43,SELL,0
TRD001609,ACC074,BRK012,CMP002,Market sell,18-06-2024,19:49:38,3.7001,171.43,SELL,0
TRD001610,ACC073,BRK006,CMP084,Market buy,18-06-2024,20:16:52,4,182.66,BUY,0
TRD001611,ACC056,BRK011,CMP001,Market buy,18-06-2024,20:17:59,3,214.53,BUY,0
TRD001612,ACC004,BRK006,CMP027,Market buy,18-06-2024,20:19:25,1,175.09,BUY,0
TRD001613,ACC027,BRK012,CMP027,Market buy,18-06-2024,20:19:54,1,175.03,BUY,0
TRD001614,ACC045,BRK008,CMP077,Market buy,25-06-2024,16:38:40,2,27.93,BUY,0
TRD001615,ACC023,BRK013,CMP002,Market sell,25-06-2024,16:22:29,7.6307,171.12,SELL,0
TRD001616,ACC063,BRK015,CMP002,Market sell,25-06-2024,16:22:30,2.3693,171.12,SELL,0
TRD001617,ACC070,BRK009,CMP074,Market buy,25-06-2024,16:25:17,0.8401554,481.88,BUY,0
TRD001618,ACC046,BRK003,CMP074,Market buy,25-06-2024,16:25:18,0.1598446,482.03,BUY,0
TRD001619,ACC027,BRK002,CMP014,Market buy,25-06-2024,16:28:13,1,240.57,BUY,0
TRD001620,ACC053,BRK003,CMP014,Market buy,25-06-2024,16:29:20,1,240.47,BUY,0
